696.122,415.278,1100.06,948.941,679.923,625.717,535.384,589.032,468.156,487.897,760.807,829.96,350.09
0.650582,0.139687,0.840875,1.46814,0.521067,0.298025,0.366343,0.342584,0.474391,0.274495,1.56333,0.746502,0.273449
1.446,0.3218,0.3714,3.9802,1.241,1.572,1.3036,1.51,1.3388,1.0032,0.9772,0.9524,5.621
3080.4,5870.8,1750,2218.4,2380.8,2478.4,2620,1972.4,3427.2,2703.6,3706.8,3100.8,1596
3712.8,6257.6,3022.4,3420,3491.2,3597.6,4399.6,3792.8,3742.4,3655.6,4565.6,3791.6,2055.2
3640.64,6799.84,3160.56,3107.2,3380.8,3682.48,4154.56,3597.2,3984.48,3844.08,4593.6,4204.48,2615.28
3896.8,9100.4,5438.4,3769.6,4138.8,4894,5175.2,5429.2,5096.8,4760.4,5401.6,5768.8,3949.2
296.269,1189.43,1387.84,572.311,608.791,790.48,964.362,1165.04,631.512,736.619,597.319,925.434,1031.19
0.181872,0.158248,0.806034,0.400649,0.420027,0.48583,0.58571,0.823768,0.162605,0.421838,0.239236,0.355934,0.638647
2.7214,0.6776,0.9046,10.795,2.5858,3.6224,3.181,2.7742,3.008,2.4828,2.5516,2.2318,12.9606
5274.4,8587.2,5142.8,3970.8,5839.2,5450,3873.2,5346,4713.6,4654.8,5586,6843.2,3628
5640,10783.2,5544.4,5197.6,6460.8,8186.8,6799.2,6259.2,6434,8258,8550.8,7321.6,4236.4
6038.88,11343.4,5891.36,5520.56,6792.48,7403.6,6883.84,6869.12,6806.4,8260.64,8056,7456.72,4524.48
7739.6,13631.2,7568.8,9152,7802.4,8984.4,9500,8968.8,9534.8,10264.4,9167.2,8459.2,5551.6
876.96,1815.02,867.501,1893.05,806.516,1381.38,2005.26,1365.49,1634.33,2029.15,1269.02,551.963,795.758
0.144942,0.320961,0.145555,0.390289,0.163255,0.358459,0.7773,0.284908,0.443992,0.77465,0.442177,0.089654,0.2471
4.5532,1.096,1.5054,25.0194,4.4626,5.306,4.8086,5.1008,4.3978,3.8696,3.591,3.6808,18.7616
2261.6,5696.8,3365.6,1750.4,3652.4,3753.6,2792,3244.8,3948.8,2667.2,3948,1953.6,2377.6
4019.2,6797.2,5103.6,3802.8,4231.6,4024,5020.4,4338.8,5099.6,4104.4,4684.4,4430.4,2872.4
4192.4,6808,4729.6,3424.8,4539.84,4696,4842.08,4203.68,5488.08,4097.04,4494.32,4327.76,3552.24
6616,7874,6385.6,4715.2,5843.6,6991.2,6780,4902,8025.6,5597.2,4832.8,7115.2,5294
1494.84,816.023,1113.38,1021.36,811.83,1221.4,1365.5,654.232,1459.11,1210.1,337.118,1719.25,1222.66
0.853732,0.195057,0.405277,0.956581,0.242974,0.251066,0.734269,0.295513,0.38981,0.536083,0.138379,1.21527,0.494044
4.3576,2.566,1.5652,28.6196,4.325,5.2954,5.3412,5.152,4.0808,3.1374,2.8768,2.826,22.0734
3542.8,11916.4,8238,4871.2,8342.4,5532.8,5346.8,5721.6,5790.8,6033.2,6947.6,6366.4,5460.4
6422.8,13057.2,8386.8,6148.4,9515.2,6340.8,7143.2,7033.6,9496,6922.8,10817.6,8884,6892.4
6026,13679,8710.64,6162.56,9489.04,6354.08,7472.48,8238.72,9024.56,6975.84,10068.4,9623.92,7073.92
8017.2,16142,10237.6,7125.2,11033.2,7272.4,10539.2,11662.8,10479.6,8484,13873.2,13615.2,10000
1456.39,1633.35,773.16,828.398,940.152,714.875,1795.99,2326.98,1730.34,854.649,2478.63,2420.53,1582.89
0.700915,0.14791,0.0573731,0.265101,0.137447,0.148438,0.397561,0.439933,0.558431,0.156242,0.449191,0.511674,0.295495
10.581,7.5414,3.507,84.8678,7.6112,10.041,8.8908,10.8096,8.5802,7.1562,5.773,5.3414,44.747
7843.6,14827.2,7881.6,6333.6,5982.4,6635.6,10499.6,7064.4,7122.8,6794,8946,5738.4,6472.8
9969.6,18218,11596,9543.6,10202.8,11695.6,12234.8,12052.8,11623.2,10449.6,11765.2,10122.8,7710.4
9938.56,18413.2,11341,9384.8,8730,10640.3,12369,12536.2,11094.2,11539.4,12103.8,10814.6,9082.08
11990,22302,14583.6,11236.8,10577.2,12872.8,15566.4,17361.2,13796.4,18951.2,15062.8,16231.2,13028.8
1569.1,2742.91,2146.13,1652.09,2051.42,2166.61,1874.07,3896.34,2275.62,4035.77,2520.56,3391.83,2641.54
0.267092,0.241853,0.438916,0.481748,0.459281,0.60352,0.178049,0.774565,0.557556,0.698463,0.352989,0.884595,0.403115
11.697,11.5804,3.878,149.476,12.5094,12.4812,11.6654,13.6694,12.8032,9.7578,8.623,8.5726,60.249
18740.8,26692.8,18275.2,16516.4,16981.6,18958.4,14702.8,14653.6,19048.4,16288.8,17768.4,19340.8,8272
20015.2,33404,22662,20966.8,23672.8,19608.4,23782,21621.2,19392.4,22236,23252.4,21510,13200.8
20147.7,33290.7,24146.1,20687,23296,21186.9,21835,20606.8,21558.2,21017.6,22445.5,21730.8,12927.3
22241.6,38112,33748,27926.8,31332,27477.6,25988.4,26450.8,26072,25209.6,24698,23458.4,16126.4
1204.36,3731.28,5654.95,4173.46,4947.49,3208.79,4023.8,4011.67,2975.93,3212.33,2425.18,1563.01,2842.14
0.0750704,0.24718,0.321248,0.252515,0.371838,0.117546,0.485094,0.406262,0.131757,0.29031,0.263227,0.123573,0.562776
30.463,40.663,8.9422,495.733,25.9968,26.5928,26.1902,31.7338,28.0584,23.879,20.0584,16.637,139.873
9013.6,10661.2,6331.6,8580.8,8174.4,9698.8,7118,7873.2,5974.4,8669.2,5164,7039.2,4416
11095.6,13442.8,8853.2,9118.4,11054,10753.6,9496.4,11275.2,10354,9941.6,9708,10986.8,9354.4
11326.6,13921.9,9015.2,10267.7,11482.7,11483,10265.9,10486.6,10087.9,10827.4,8909.28,11448.3,8828.08
14942,19285.2,11083.2,12643.6,16129.6,14905.2,13876.4,12494,12842.8,12993.6,10473.2,15874.4,11661.6
2101.34,3241.36,1630.18,1722.19,2640.32,1853.32,2776.77,1664.31,2259.64,1797.7,1936.29,3084.32,2625.27
0.256608,0.305849,0.423842,0.196588,0.404717,0.183957,0.442248,0.331941,0.688524,0.248946,0.725267,0.626367,0.999112
20.4948,21.9644,5.1262,267.43,14.4492,19.5488,19.6296,21.388,15.7776,13.2384,10.8892,9.3808,84.1704
6124.4,19732.4,10153.2,8529.2,10776.4,6868.4,8976,9554.8,8211.6,11649.2,8465.6,10237.6,6871.6
13008,24441.2,14738,9415.6,13055.6,13274.4,11504,11400.8,10144.8,12998.8,12376.4,10455.6,9851.2
11921,23209.4,14096.6,10417.1,13207.7,11303.2,11925.8,11913.5,11426.2,13139.5,11798.4,12035.1,9436.32
14849.2,25708.4,16142,14071.2,15504,13777.2,16158,15704,18285.6,14755.6,15584.8,16620,11069.6
3107.85,2554.15,2140.07,1955.21,1544.56,2897.84,2441.95,2073.81,3630.34,1164.41,2551.33,2440.51,1471.52
0.94647,0.17621,0.388386,0.221348,0.225612,0.645682,0.328627,0.246862,0.391475,0.127933,0.393687,0.17558,0.373235
17.0454,12.0924,4.9304,184.052,14.4396,21.735,18.5818,16.832,14.8096,12.2664,10.3808,12.43,88.716
16622.8,26292.4,15848.4,14689.6,16933.6,17200,11774,14602.8,19376,14422,14533.2,18199.2,12116
20079.6,30214.8,20565.2,17238.4,19448,21264.4,16957.2,17607.2,20958.8,15408,20160,20597.6,12981.2
20189.6,29632.4,20996.5,17175.1,20249.8,21612.3,15590.6,17729.7,20860.6,16313,19124.7,21037.7,12911
24820.8,33004.8,27005.6,19552.4,26401.2,25841.2,18084.8,22179.2,22455.6,18996,22225.6,25186,13789.6
3098.18,2482.15,3885.45,1727.56,3286.49,2807.2,2346.39,2773.69,1025.98,1763.9,2666.83,2285.74,664.703
0.214573,0.127033,0.324833,0.169203,0.195833,0.25653,0.324158,0.214129,0.0766226,0.131122,0.315933,0.155967,0.0656124
25.5858,34.8356,9.879,336.927,27.8414,27.5132,25.7318,31.787,25.8182,17.8774,18.131,18.4782,121.439
88570.8,119104,83552.4,72857.6,85376,51434.8,45858.8,69324.4,48990.8,49264,51089.6,55786.4,59971.2
97777.6,123052,94168.4,90222.4,95117.2,76977.6,73233.2,97685.6,86386.4,79288.8,59286.8,94495.2,65711.2
96482.1,122702,93595.2,87732.6,93027.3,71232,72479.4,90832.6,82266.1,75087.1,68863.9,86504.2,68287.3
101590,128192,103359,95485.6,96023.6,91567.6,98388.4,100508,103531,103382,89126.4,101726,75895.6
4810.96,3210.9,6710.19,7849.72,3927.47,16563.7,20065.7,11556.7,18699.5,19754.6,16388.5,16757.2,6378.84
0.0893215,0.0302055,0.120198,0.204166,0.0896186,0.384899,0.58049,0.310254,0.679216,0.524178,0.347905,0.550633,0.138668
113.401,200.368,37.827,1743.41,143.314,112.138,101.873,114.854,130.25,94.7982,95.8274,103.451,390.605
