5698,15001.2,8248.8,6148.4,8342.4,5532.8,10539.2,5721.6,5790.8,6033.2,10817.6,13615.2,7080.4
6449.2,13057.2,8386.8,5722.8,9515.2,7020,6199.2,6454.4,10479.6,6319.6,10911.2,6366.4,6892.4
6422.8,11916.4,8442,4871.2,11033.2,6340.8,8134,10321.2,8880,8484,6947.6,10665.6,5936.4
3542.8,12278,10237.6,6945.2,9816.8,5604.4,5346.8,7033.6,10476.4,6922.8,7792.4,8588.4,10000
8017.2,16142,8238,7125.2,8737.6,7272.4,7143.2,11662.8,9496,7119.6,13873.2,8884,5460.4
4729.2,13766.8,5944.8,5378.4,8622.8,9245.2,8140.4,9592.8,10341.2,9412.8,6504.4,8052.4,10304.4
7094.4,8903.6,8240.8,4574.4,10050.4,5418.4,7858.4,8108.8,9473.2,8248,5763.2,7864.8,9160.4
7092.4,12750.8,7566,6542,9108,6897.2,6544,7894.4,9854.8,8632.4,10852.8,10587.2,7400.4
8281.2,15944,8170.8,5733.6,7820.8,2776,9162.4,6468,8961.6,7784.8,5888.8,5778.4,9800.4
9336.4,12712,11374,6938.4,7148.4,10052.4,9323.6,8468,7218.4,6647.2,8669.2,11302.8,7814
